Date,Total,Positive,Average,Volume,Price,Change
2016-12-06,49.0,12.0,0.24489795918367346,26195462.0,109.95,0.8400000000000034
2016-12-07,82.0,55.0,0.6707317073170732,29998719.0,111.03,1.0799999999999983
2016-12-08,18.0,16.0,0.8888888888888888,27068316.0,112.12,1.0900000000000034
2016-12-09,17.0,14.0,0.8235294117647058,34402627.0,113.95,1.8299999999999983
2016-12-10,11.0,6.0,0.5454545454545454,NaN,NaN,NaN
2016-12-11,1.0,1.0,1.0,NaN,NaN,NaN
2016-12-12,38.0,38.0,1.0,26374377.0,113.3,-0.6500000000000057
2016-12-13,31.0,26.0,0.8387096774193549,43733811.0,115.19,1.8900000000000006
2016-12-14,2.0,1.0,0.5,34031834.0,115.19,0.0
2016-12-15,8.0,8.0,1.0,46524544.0,115.82,0.6299999999999955
2016-12-16,35.0,31.0,0.8857142857142857,44351134.0,115.97,0.15000000000000568
2016-12-17,0.0,0.0,,NaN,NaN,NaN
2016-12-18,4.0,2.0,0.5,NaN,NaN,NaN
2016-12-19,34.0,28.0,0.8235294117647058,27779423.0,116.64,0.6700000000000017
2016-12-20,28.0,18.0,0.6428571428571429,21424965.0,116.95,0.3100000000000023
2016-12-21,45.0,33.0,0.7333333333333333,23783165.0,117.06,0.10999999999999943
2016-12-22,40.0,19.0,0.475,26085854.0,116.29,-0.769999999999996
2016-12-23,18.0,12.0,0.6666666666666666,14249484.0,116.52,0.22999999999998977
2016-12-24,4.0,2.0,0.5,NaN,NaN,NaN
2016-12-25,2.0,1.0,0.5,NaN,NaN,NaN
2016-12-26,8.0,6.0,0.75,NaN,NaN,NaN
2016-12-27,15.0,12.0,0.8,18296855.0,117.26,0.7400000000000091
2016-12-28,16.0,12.0,0.75,20905892.0,116.76,-0.5
2016-12-29,22.0,20.0,0.9090909090909091,15039519.0,116.73,-0.030000000000001137
2016-12-30,38.0,25.0,0.6578947368421053,30586265.0,115.82,-0.9100000000000108
